"Date","Ozone AQI Value","Main Pollutant","Site Name","Site ID","Source"
"02/04/1993","27","","WATER PLANT","17-031-7002","AQS"
"02/05/1993","31","","WATER PLANT","17-031-7002","AQS"
"02/06/1993","31","","WATER PLANT","17-031-7002","AQS"
"02/07/1993","25","","WATER PLANT","17-031-7002","AQS"
"02/08/1993","29","","WATER PLANT","17-031-7002","AQS"
"02/09/1993","15","","MORTON ARBORETUM","17-043-6001","AQS"
"02/10/1993","22","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"02/11/1993","26","","WATER PLANT","17-031-7002","AQS"
"02/12/1993","26","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"02/13/1993","31","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"02/14/1993","31","","","17-043-8002","AQS"
"02/15/1993","31","","","17-097-0001","AQS"
"02/16/1993","32","","","18-127-0020","AQS"
"02/17/1993","31","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"02/18/1993","34","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"02/19/1993","34","","FITNESS FORUM","17-197-1008","AQS"
"02/20/1993","42","","FITNESS FORUM","17-197-1008","AQS"
"02/21/1993","32","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"02/22/1993","36","","FITNESS FORUM","17-197-1008","AQS"
"02/23/1993","32","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"02/24/1993","33","","FITNESS FORUM","17-197-1008","AQS"
"02/25/1993","32","","WATER PLANT","17-031-7002","AQS"
"02/26/1993","39","","WATER PLANT","17-031-7002","AQS"
"02/27/1993","42","","FITNESS FORUM","17-197-1008","AQS"
"02/28/1993","105","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"03/01/1993","71","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"03/02/1993","34","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"03/03/1993","51","","","18-127-0020","AQS"
"03/04/1993","43","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"03/05/1993","37","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"03/06/1993","37","","NORTH FIRESTATION","17-097-1002","AQS"
"03/07/1993","31","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"03/08/1993","29","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"03/09/1993","32","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"03/10/1993","31","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"03/11/1993","36","","WATER PLANT","17-031-7002","AQS"
"03/12/1993","40","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"03/13/1993","40","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"03/14/1993","39","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"03/15/1993","40","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"03/16/1993","40","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"03/17/1993","39","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"03/18/1993","37","","WATER PLANT","17-031-7002","AQS"
"03/19/1993","21","","","17-043-8002","AQS"
"03/20/1993","15","","BUTTERFIELD SCHOOL","17-097-3001","AQS"
"03/21/1993","31","","","18-127-0020","AQS"
"03/22/1993","32","","WATER PLANT","17-031-7002","AQS"
"03/23/1993","20","","WATER PLANT","17-031-7002","AQS"
"03/24/1993","26","","WATER PLANT","17-031-7002","AQS"
"03/25/1993","39","","WATER PLANT","17-031-7002","AQS"
"03/26/1993","48","","WATER PLANT","17-031-7002","AQS"
"03/27/1993","47","","WATER PLANT","17-031-7002","AQS"
"03/28/1993","58","","WATER PLANT","17-031-7002","AQS"
"03/29/1993","54","","","18-127-0020","AQS"
"03/30/1993","77","","","17-197-1007","AQS"
"03/31/1993","35","","WATER PLANT","17-031-7002","AQS"
"04/01/1993","43","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"04/02/1993","44","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"04/03/1993","58","","CARY GROVE HS","17-111-0001","AQS"
"04/04/1993","49","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"04/05/1993","40","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/06/1993","44","","CARY GROVE HS","17-111-0001","AQS"
"04/07/1993","41","","COOK COUNTY TRAILER","17-031-1601","AQS"
"04/08/1993","40","","COOK COUNTY TRAILER","17-031-1601","AQS"
"04/09/1993","50","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"04/10/1993","48","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/11/1993","41","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/12/1993","46","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"04/13/1993","44","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"04/14/1993","41","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"04/15/1993","39","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/16/1993","44","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"04/17/1993","67","","PROBE LOCATED ON NORTH EDGE OF UPPER ROOF, 96 FT FROM WEST EDGE","17-031-4006","AQS"
"04/18/1993","105","","CARY GROVE HS","17-111-0001","AQS"
"04/19/1993","42","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/20/1993","51","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/21/1993","49","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"04/22/1993","67","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/23/1993","101","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/24/1993","90","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/25/1993","54","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"04/26/1993","42","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"04/27/1993","74","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/28/1993","80","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/29/1993","39","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"04/30/1993","45","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/01/1993","84","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/02/1993","49","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"05/03/1993","49","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"05/04/1993","39","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"05/05/1993","48","","","18-127-0020","AQS"
"05/06/1993","84","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"05/07/1993","101","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/08/1993","129","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"05/09/1993","150","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"05/10/1993","143","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"05/11/1993","105","","SEARS TOWER","17-031-0042","AQS"
"05/12/1993","49","","PROBE LOCATED ON NORTH EDGE OF UPPER ROOF, 96 FT FROM WEST EDGE","17-031-4006","AQS"
"05/13/1993","29","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"05/14/1993","61","","PROBE LOCATED ON NORTH EDGE OF UPPER ROOF, 96 FT FROM WEST EDGE","17-031-4006","AQS"
"05/15/1993","64","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"05/16/1993","46","","PROBE LOCATED ON NORTH EDGE OF UPPER ROOF, 96 FT FROM WEST EDGE","17-031-4006","AQS"
"05/17/1993","46","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"05/18/1993","43","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"05/19/1993","36","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"05/20/1993","37","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"05/21/1993","48","","SEARS TOWER","17-031-0042","AQS"
"05/22/1993","84","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"05/23/1993","45","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/24/1993","38","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"05/25/1993","38","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"05/26/1993","61","","WATER PLANT","17-031-7002","AQS"
"05/27/1993","77","","","18-127-0020","AQS"
"05/28/1993","33","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"05/29/1993","42","","SEARS TOWER","17-031-0042","AQS"
"05/30/1993","34","","","18-127-0020","AQS"
"05/31/1993","45","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"06/01/1993","39","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"06/02/1993","44","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"06/03/1993","41","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"06/04/1993","35","","","18-127-0020","AQS"
"06/05/1993","50","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"06/06/1993","71","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"06/07/1993","31","","SEARS TOWER","17-031-0042","AQS"
"06/08/1993","42","","CARY GROVE HS","17-111-0001","AQS"
"06/09/1993","64","","","18-127-0020","AQS"
"06/10/1993","147","","WATER PLANT","17-031-7002","AQS"
"06/11/1993","122","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"06/12/1993","112","","SEARS TOWER","17-031-0042","AQS"
"06/13/1993","115","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"06/14/1993","49","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"06/15/1993","40","","FITNESS FORUM","17-197-1008","AQS"
"06/16/1993","90","","SEARS TOWER","17-031-0042","AQS"
"06/17/1993","174","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"06/18/1993","64","","","18-127-0020","AQS"
"06/19/1993","84","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"06/20/1993","37","","","17-197-1007","AQS"
"06/21/1993","46","","FITNESS FORUM","17-197-1008","AQS"
"06/22/1993","108","","","18-127-0020","AQS"
"06/23/1993","147","","SEARS TOWER","17-031-0042","AQS"
"06/24/1993","108","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"06/25/1993","40","","CARY GROVE HS","17-111-0001","AQS"
"06/26/1993","54","","","17-197-1007","AQS"
"06/27/1993","84","","","18-127-0020","AQS"
"06/28/1993","39","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"06/29/1993","67","","SEARS TOWER","17-031-0042","AQS"
"06/30/1993","35","","SEARS TOWER","17-031-0042","AQS"
"07/01/1993","39","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"07/02/1993","54","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"07/03/1993","147","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"07/04/1993","45","","PROBE LOCATED ON NORTH EDGE OF UPPER ROOF, 96 FT FROM WEST EDGE","17-031-4006","AQS"
"07/05/1993","49","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"07/06/1993","49","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"07/07/1993","48","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"07/08/1993","67","","WATER PLANT","17-031-7002","AQS"
"07/09/1993","44","","MORTON ARBORETUM","17-043-6001","AQS"
"07/10/1993","71","","BUTTERFIELD SCHOOL","17-097-3001","AQS"
"07/11/1993","47","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"07/12/1993","49","","SEARS TOWER","17-031-0042","AQS"
"07/13/1993","80","","CARY GROVE HS","17-111-0001","AQS"
"07/14/1993","90","","CARY GROVE HS","17-111-0001","AQS"
"07/15/1993","49","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"07/16/1993","105","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"07/17/1993","100","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"07/18/1993","47","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"07/19/1993","58","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"07/20/1993","50","","SEARS TOWER","17-031-0042","AQS"
"07/21/1993","45","","","17-197-1007","AQS"
"07/22/1993","43","","WATER PLANT","17-031-7002","AQS"
"07/23/1993","71","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"07/24/1993","80","","CARY GROVE HS","17-111-0001","AQS"
"07/25/1993","64","","CARY GROVE HS","17-111-0001","AQS"
"07/26/1993","47","","","18-089-1016","AQS"
"07/27/1993","129","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"07/28/1993","47","","","18-089-1016","AQS"
"07/29/1993","39","","","18-127-0020","AQS"
"07/30/1993","45","","CARY GROVE HS","17-111-0001","AQS"
"07/31/1993","101","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"08/01/1993","93","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"08/02/1993","40","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"08/03/1993","36","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"08/04/1993","37","","WATER PLANT","17-031-7002","AQS"
"08/05/1993","36","","CARY GROVE HS","17-111-0001","AQS"
"08/06/1993","38","","CARY GROVE HS","17-111-0001","AQS"
"08/07/1993","61","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"08/08/1993","177","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"08/09/1993","46","","SEARS TOWER","17-031-0042","AQS"
"08/10/1993","84","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"08/11/1993","203","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"08/12/1993","108","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"08/13/1993","133","","SEARS TOWER","17-031-0042","AQS"
"08/14/1993","161","","VILLAGE GARAGE","17-031-0001","AQS"
"08/15/1993","49","","SEARS TOWER","17-031-0042","AQS"
"08/16/1993","58","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"08/17/1993","80","","CARY GROVE HS","17-111-0001","AQS"
"08/18/1993","122","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"08/19/1993","47","","","18-089-1016","AQS"
"08/20/1993","40","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"08/21/1993","45","","CARY GROVE HS","17-111-0001","AQS"
"08/22/1993","48","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"08/23/1993","93","","CARY GROVE HS","17-111-0001","AQS"
"08/24/1993","46","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"08/25/1993","197","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"08/26/1993","77","","","18-089-1016","AQS"
"08/27/1993","93","","CARY GROVE HS","17-111-0001","AQS"
"08/28/1993","41","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"08/29/1993","41","","SEARS TOWER","17-031-0042","AQS"
"08/30/1993","101","","CARY GROVE HS","17-111-0001","AQS"
"08/31/1993","37","","SEARS TOWER","17-031-0042","AQS"
"09/01/1993","51","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"09/02/1993","24","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"09/03/1993","35","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"09/04/1993","38","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"09/05/1993","35","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"09/06/1993","36","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"09/07/1993","36","","","18-127-0020","AQS"
"09/08/1993","37","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"09/09/1993","37","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"09/10/1993","35","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"09/11/1993","37","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"09/12/1993","93","","CARY GROVE HS","17-111-0001","AQS"
"09/13/1993","49","","","18-127-0020","AQS"
"09/14/1993","30","","","18-089-1016","AQS"
"09/15/1993","28","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"09/16/1993","27","","WATER PLANT","17-031-7002","AQS"
"09/17/1993","44","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"09/18/1993","35","","SEARS TOWER","17-031-0042","AQS"
"09/19/1993","38","","SEARS TOWER","17-031-0042","AQS"
"09/20/1993","31","","","17-197-1007","AQS"
"09/21/1993","29","","WATER PLANT","17-031-7002","AQS"
"09/22/1993","31","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"09/23/1993","30","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"09/24/1993","33","","Ogden Dunes- Water Treatment Plant","18-127-0024","AQS"
"09/25/1993","34","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"09/26/1993","37","","CARY GROVE HS","17-111-0001","AQS"
"09/27/1993","19","","FITNESS FORUM","17-197-1008","AQS"
"09/28/1993","24","","FITNESS FORUM","17-197-1008","AQS"
"09/29/1993","19","","FITNESS FORUM","17-197-1008","AQS"
"09/30/1993","31","","FITNESS FORUM","17-197-1008","AQS"
"10/01/1993","32","","FITNESS FORUM","17-197-1008","AQS"
"10/02/1993","33","","FITNESS FORUM","17-197-1008","AQS"
"10/03/1993","38","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"10/04/1993","29","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"10/05/1993","31","","CARY GROVE HS","17-111-0001","AQS"
"10/06/1993","51","","CARY GROVE HS","17-111-0001","AQS"
"10/07/1993","74","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"10/08/1993","67","","CARY GROVE HS","17-111-0001","AQS"
"10/09/1993","30","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"10/10/1993","31","","FITNESS FORUM","17-197-1008","AQS"
"10/11/1993","31","","FITNESS FORUM","17-197-1008","AQS"
"10/12/1993","31","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"10/13/1993","32","","CHIWAUKEE PRAIRIE STATELINE","55-059-0019","AQS"
"10/14/1993","29","","","17-197-1007","AQS"
"10/15/1993","50","","COOK COUNTY TRAILER","17-031-1601","AQS"
"10/16/1993","28","","SEARS TOWER","17-031-0042","AQS"
"10/17/1993","31","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"10/18/1993","28","","SEARS TOWER","17-031-0042","AQS"
"10/19/1993","27","","SEARS TOWER","17-031-0042","AQS"
"10/20/1993","20","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"10/21/1993","30","","FITNESS FORUM","17-197-1008","AQS"
"10/22/1993","29","","FITNESS FORUM","17-197-1008","AQS"
"10/23/1993","36","","NORTH FIRESTATION","17-097-1002","AQS"
"10/24/1993","40","","NORTH FIRESTATION","17-097-1002","AQS"
"10/25/1993","37","","FITNESS FORUM","17-197-1008","AQS"
"10/26/1993","23","","FITNESS FORUM","17-197-1008","AQS"
"10/27/1993","21","","CARY GROVE HS","17-111-0001","AQS"
"10/28/1993","21","","FITNESS FORUM","17-197-1008","AQS"
"10/29/1993","24","","FITNESS FORUM","17-197-1008","AQS"
"10/30/1993","27","","WATER PLANT","17-031-7002","AQS"
"10/31/1993","28","","CARY GROVE HS","17-111-0001","AQS"
"11/01/1993","27","","FITNESS FORUM","17-197-1008","AQS"
"11/02/1993","18","","FITNESS FORUM","17-197-1008","AQS"
"11/03/1993","20","","FITNESS FORUM","17-197-1008","AQS"
"11/04/1993","25","","FITNESS FORUM","17-197-1008","AQS"
"11/05/1993","25","","CARY GROVE HS","17-111-0001","AQS"
"11/06/1993","26","","CARY GROVE HS","17-111-0001","AQS"
"11/07/1993","22","","FITNESS FORUM","17-197-1008","AQS"
"11/08/1993","19","","FITNESS FORUM","17-197-1008","AQS"
"11/09/1993","19","","CARY GROVE HS","17-111-0001","AQS"
"11/10/1993","20","","CARY GROVE HS","17-111-0001","AQS"
"11/11/1993","34","","FITNESS FORUM","17-197-1008","AQS"
"11/12/1993","29","","","17-031-0037","AQS"
"11/13/1993","30","","","17-031-0037","AQS"
"11/14/1993","27","","","17-031-0037","AQS"
"11/15/1993","26","","","17-031-0037","AQS"
"11/16/1993","21","","","17-031-0037","AQS"
"11/17/1993","22","","","18-127-0020","AQS"
"11/18/1993","26","","","17-031-0037","AQS"
"11/19/1993","27","","CARY GROVE HS","17-111-0001","AQS"
"11/20/1993","24","","FITNESS FORUM","17-197-1008","AQS"
"11/21/1993","25","","","18-127-0020","AQS"
"11/22/1993","19","","FITNESS FORUM","17-197-1008","AQS"
"11/23/1993","19","","FITNESS FORUM","17-197-1008","AQS"
"11/24/1993","22","","NORTH FIRESTATION","17-097-1002","AQS"
"11/25/1993","21","","NORTH FIRESTATION","17-097-1002","AQS"
"11/26/1993","23","","FITNESS FORUM","17-197-1008","AQS"
"11/27/1993","24","","FITNESS FORUM","17-197-1008","AQS"
"11/28/1993","24","","FITNESS FORUM","17-197-1008","AQS"
"11/29/1993","22","","CARY GROVE HS","17-111-0001","AQS"
"11/30/1993","20","","FITNESS FORUM","17-197-1008","AQS"
"12/01/1993","22","","","18-127-0020","AQS"
"12/02/1993","32","","CARY GROVE HS","17-111-0001","AQS"
"12/03/1993","23","","CARY GROVE HS","17-111-0001","AQS"
"12/04/1993","31","","CARY GROVE HS","17-111-0001","AQS"
"12/05/1993","34","","CARY GROVE HS","17-111-0001","AQS"
"12/06/1993","37","","CARY GROVE HS","17-111-0001","AQS"
"12/07/1993","34","","CARY GROVE HS","17-111-0001","AQS"
"12/08/1993","29","","CARY GROVE HS","17-111-0001","AQS"
"12/09/1993","28","","CARY GROVE HS","17-111-0001","AQS"
"12/10/1993","28","","","18-127-0020","AQS"
"12/11/1993","27","","","18-127-0020","AQS"
"12/12/1993","19","","CARY GROVE HS","17-111-0001","AQS"
"12/13/1993","12","","FITNESS FORUM","17-197-1008","AQS"
"12/14/1993","22","","NORTH FIRESTATION","17-097-1002","AQS"
"12/15/1993","27","","NORTH FIRESTATION","17-097-1002","AQS"
"12/16/1993","15","","NORTH FIRESTATION","17-097-1002","AQS"
"12/17/1993","6","","FITNESS FORUM","17-197-1008","AQS"
"12/18/1993","18","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"12/19/1993","15","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"12/20/1993","20","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"12/21/1993","15","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"12/22/1993","20","","","18-127-0020","AQS"
"12/23/1993","15","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"12/24/1993","22","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"12/25/1993","28","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"12/26/1993","28","","","18-127-0020","AQS"
"12/27/1993","27","","","18-127-0020","AQS"
"12/28/1993","20","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"12/29/1993","26","","NORTH FIRESTATION","17-097-1002","AQS"
"12/30/1993","25","","CARY GROVE HS","17-111-0001","AQS"
"12/31/1993","28","","CARY GROVE HS","17-111-0001","AQS"
"01/01/1994","30","","CARY GROVE HS","17-111-0001","AQS"
"01/02/1994","32","","CARY GROVE HS","17-111-0001","AQS"
"01/03/1994","31","","CARY GROVE HS","17-111-0001","AQS"
"01/04/1994","30","","CARY GROVE HS","17-111-0001","AQS"
"01/05/1994","29","","CARY GROVE HS","17-111-0001","AQS"
"01/06/1994","16","","CARY GROVE HS","17-111-0001","AQS"
"01/07/1994","26","","CARY GROVE HS","17-111-0001","AQS"
"01/08/1994","27","","CARY GROVE HS","17-111-0001","AQS"
"01/09/1994","21","","CARY GROVE HS","17-111-0001","AQS"
"01/10/1994","19","","CARY GROVE HS","17-111-0001","AQS"
"01/11/1994","28","","CARY GROVE HS","17-111-0001","AQS"
"01/12/1994","20","","CARY GROVE HS","17-111-0001","AQS"
"01/13/1994","35","","CARY GROVE HS","17-111-0001","AQS"
"01/14/1994","33","","CARY GROVE HS","17-111-0001","AQS"
"01/15/1994","33","","CARY GROVE HS","17-111-0001","AQS"
"01/16/1994","21","","FITNESS FORUM","17-197-1008","AQS"
"01/17/1994","34","","CARY GROVE HS","17-111-0001","AQS"
"01/18/1994","33","","CARY GROVE HS","17-111-0001","AQS"
"01/19/1994","22","","CARY GROVE HS","17-111-0001","AQS"
"01/20/1994","25","","CARY GROVE HS","17-111-0001","AQS"
"01/21/1994","26","","CARY GROVE HS","17-111-0001","AQS"
"01/22/1994","26","","FITNESS FORUM","17-197-1008","AQS"
"01/23/1994","23","","CARY GROVE HS","17-111-0001","AQS"
"01/24/1994","31","","CARY GROVE HS","17-111-0001","AQS"
"01/25/1994","30","","CARY GROVE HS","17-111-0001","AQS"
"01/26/1994","33","","CARY GROVE HS","17-111-0001","AQS"
"01/27/1994","10","","CARY GROVE HS","17-111-0001","AQS"
"01/28/1994","27","","CARY GROVE HS","17-111-0001","AQS"
"01/29/1994","29","","CARY GROVE HS","17-111-0001","AQS"
"01/30/1994","38","","CARY GROVE HS","17-111-0001","AQS"
"01/31/1994","32","","CARY GROVE HS","17-111-0001","AQS"
"02/01/1994","26","","FITNESS FORUM","17-197-1008","AQS"
"02/02/1994","32","","FITNESS FORUM","17-197-1008","AQS"
"02/03/1994","32","","FITNESS FORUM","17-197-1008","AQS"
"02/04/1994","35","","FITNESS FORUM","17-197-1008","AQS"
"02/05/1994","35","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"02/06/1994","42","","CARY GROVE HS","17-111-0001","AQS"
"02/07/1994","31","","CARY GROVE HS","17-111-0001","AQS"
"02/08/1994","28","","CARY GROVE HS","17-111-0001","AQS"
"02/09/1994","32","","CARY GROVE HS","17-111-0001","AQS"
"02/10/1994","35","","FITNESS FORUM","17-197-1008","AQS"
"02/11/1994","27","","","18-127-0020","AQS"
"02/12/1994","22","","CARY GROVE HS","17-111-0001","AQS"
"02/13/1994","44","","CARY GROVE HS","17-111-0001","AQS"
"02/14/1994","31","","BUTTERFIELD SCHOOL","17-097-3001","AQS"
"02/15/1994","42","","FITNESS FORUM","17-197-1008","AQS"
"02/16/1994","29","","FITNESS FORUM","17-197-1008","AQS"
"02/17/1994","31","","FITNESS FORUM","17-197-1008","AQS"
"02/18/1994","43","","FITNESS FORUM","17-197-1008","AQS"
"02/19/1994","35","","","18-127-0020","AQS"
"02/20/1994","25","","LARSEN JUNIOR HIGH","17-089-0005","AQS"
"02/21/1994","30","","","18-127-0020","AQS"
"02/22/1994","29","","NORTH FIRESTATION","17-097-1002","AQS"
"02/23/1994","31","","CARY GROVE HS","17-111-0001","AQS"
"02/24/1994","37","","FITNESS FORUM","17-197-1008","AQS"
"02/25/1994","34","","CARY GROVE HS","17-111-0001","AQS"
"02/26/1994","40","","CARY GROVE HS","17-111-0001","AQS"
